url,content
https://en.wikipedia.org/wiki/Brno,"{
""header"": ""Brno Administrative Divisions"",
""record_type"": ""static"",
""brief"": ""Brno is a city in the South Moravian Region of the Czech Republic, with about 400,000 inhabitants. It is divided into 29 self-governing districts, further sub-divided into 48 administrative parts."",
""text"": ""Brno is a city in the South Moravian Region of the Czech Republic, with approximately 400,000 inhabitants. The city is divided into 29 self-governing districts, further divided into 48 administrative parts. The districts are: Brno-Bohunice, Brno-Bosonohy, Brno-Bystrc, Brno-Černovice, Brno-Chrlice, Brno-Ivanovice, Brno-Jehnice, Brno-south, Brno-Jundrov, Brno-Kníničky, Brno-Kohoutovice, Brno-Komín, Brno-Královo Pole, Brno-Líšeň, Brno-Maloměřice and Obřany, Brno-Medlánky, Brno-North, Brno-Nový Lískovec, Brno-Ořešín, Brno-Řečkovice and Mokrá Hora, Brno-Slatina, Brno-střed, Brno-Starý Lískovec, Brno-Tuřany, Brno-Útěchov, Brno-Vinohrady, Brno-Žabovřesky, Brno-Žebětín, Brno-Židenice."",
""url"": ""https://en.wikipedia.org/wiki/Brno"",
""date_fetched"": ""2024-03-01""
}"
https://en.wikipedia.org/wiki/Brno,"{
""header"": ""The Etymology and Names of Brno"",
""record_type"": ""static"",
""brief"": ""A summary of the disputed etymology of the name 'Brno', exploring various possible origins from Old Czech, Slavic, Celtic, and other languages. The city's historical names in different languages and notable associations like the asteroid and machine gun named after it."",
""text"": ""The etymology of the name Brno is disputed, possibly originating from Old Czech for 'muddy, swampy,' or deriving from Slavic and Celtic languages. The city has been known by various names in different languages, such as Brünn in German and Bruna in Latin. Notably, the asteroid 2889 Brno and the Bren light machine gun have connections to the city."",
""url"": ""https://en.wikipedia.org/wiki/Brno"",
""date_fetched"": ""2024-03-01""
}"
https://en.wikipedia.org/wiki/Brno,"{
""header"": ""Administration of Brno"",
""record_type"": ""static"",
""brief"": ""Brno, a statutory city, comprises 29 administrative divisions with a city assembly as its highest self-governing body. Markéta Vaňková of the Civic Democratic Party serves as the lord mayor as of 2021."",
""text"": ""Legally, Brno is a statutory city, consisting of 29 administrative divisions known as city districts. The highest body of self-government is the Brno City Assembly. The city is headed by the lord mayor, who has the right to use the mayor's insignia and represents the city externally. As of 2021, the lord mayor is Markéta Vaňková of the Civic Democratic Party (ODS). The executive body is the city council and local councils of the city districts; the city council has 11 members including the lord mayor and her four deputies. The assembly of the city elects the lord mayor and other members of the city council, establishes the local police, and is also entitled to grant citizenship of honour and the Awards of the City of Brno. The head of the Assembly of the City of Brno in personal matters is the Chief Executive, who according to certain special regulations carries out the function of employer of the other members of the city management. The Chief Executive is directly responsible to the Lord Mayor. The city itself forms a separate district, the Brno-City District, surrounded by the Brno-Country District. Brno is divided into 29 administrative divisions (city districts) and consists of 48 cadastral areas. The \""Brno-City District\"" and \""Brno-Country District\"" are not to be confused with the \""city districts\"" of Brno. The city districts of Brno vary widely in their size by both population and area. The most populated city district of Brno is Brno-Centre, which has over 91,000 residents, and the least populated are Brno-Ořešín and Brno-Útěchov, with about 500 residents. By area, the largest district is Brno-Bystrc (27.24 square kilometres (10.52 sq mi)) and the smallest is Brno-Nový Lískovec (1.66 square kilometres (0.64 sq mi)). Brno is the home to the highest courts in the Czech judiciary. The Supreme Court is on Burešova Street, the Supreme Administrative Court is on Moravské náměstí (English: Moravian Square), the Constitutional Court is on Joštova Street, and the Supreme Public Prosecutor's Office of the Czech Republic is on Jezuitská street."",
""url"": ""https://en.wikipedia.org/wiki/Brno"",
""date_fetched"": ""2024-03-01""
}"
https://en.wikipedia.org/wiki/Brno,"{
""header"": ""Demographics of Brno"",
""record_type"": ""static"",
""brief"": ""Brno, the second largest city in the Czech Republic, had 398,510 inhabitants as per the 2021 census. The city boasts a diverse demographic makeup, with Czechs being the largest ethnic group followed by Moravians. In terms of education, Brno hosts several higher education institutions, including Masaryk University, the largest in the city with over 40,000 students, and the Brno University of Technology, one of the largest technical universities in the country."",
""text"": ""According to the 2021 census, Brno had 398,510 inhabitants. The largest ethnic groups reported (without options to choose between) were Czechs (51.6%), Moravians (18.7%), Slovaks (1.5%), Ukrainians (0.9%), Vietnamese (0.4%), and Poles (0.2%). 23.7% of inhabitants did not write any nationality. In the 2001 census, when the most common nationalities were listed to choose between, 76.1% were Czechs and 18.7% Moravians (94.8% Czechs in the broader sense). Brno experienced its largest increases in population during the 19th century at the time of the Industrial Revolution, and in 1919 due to a merger with surrounding municipalities."",
""url"": ""https://en.wikipedia.org/wiki/Brno"",
""date_fetched"": ""2024-03-01""
}"
https://en.wikipedia.org/wiki/Brno,"{
""header"": ""Education in Brno"",
""record_type"": ""static"",
""brief"": ""In 2019, Brno's higher education institutions enrolled 62,000 students, alongside research institutions like CEITEC and ICRC. Masaryk University, with over 40,000 students, stands as Brno's largest university, boasting nine faculties. Additionally, Brno is home to other notable institutions such as Brno University of Technology, Mendel University, and Janáček Academy of Music and Performing Arts."",
""text"": ""In 2019, 62,000 students were enrolled in Brno's higher education institutions. The city is also home to several research and development institutions, including the Central European Institute of Technology (CEITEC), and the International Clinical Research Center (ICRC). With over 40,000 students, Masaryk University is the largest university in Brno and the second biggest in the Czech Republic. It consists of nine faculties, with more than 190 departments, institutes, and clinics. The Brno University of Technology was established in 1899 and is now among the biggest technical universities in the Czech Republic with over 20,000 students. Viktor Kaplan, inventor of the Kaplan turbine, spent nearly 30 years at the German Technical University in Brno, which ceased to exist in 1945, and its property transferred to Brno University of Technology. Mendel University, named after the founder of genetics Gregor Mendel, who developed his revolutionary scientific theories in Brno, has roughly 10,000 students. Janáček Academy of Music and Performing Arts, named after Leoš Janáček, was founded in 1947 and is one of two academies of music and drama in the Czech Republic. It holds the annual Leoš Janáček Competition."",
""url"": ""https://en.wikipedia.org/wiki/Brno"",
""date_fetched"": ""2024-03-01""
}"
https://en.wikipedia.org/wiki/Brno,"{
""header"": ""Economic Transformation and Innovation in Brno"",
""record_type"": ""static"",
""brief"": ""Brno's economy has transitioned from engineering to light industry, logistics, and services since 1990. It has become a hub for software development and technology companies, with a growing focus on the quaternary sector, including science, research, and education."",
""text"": ""Since 1990, many companies created or spun off as part of privatization from former national enterprises have disappeared. Before 1990, engineering companies were very important in Brno; since then, the city's economy has largely reoriented itself towards light industry, logistics, and services. The city later gained importance in other fields of engineering, especially in software development. After 2000, foreign technology companies began establishing their branches in Brno, and many Czech companies with local or global reach were also founded here. Companies operating in Brno include Gen Digital (one of the headquarters, brand AVG Technologies still used), Kyndryl (Client Innovation Centre), AT&T, Honeywell (Global Design Center), Siemens, Red Hat (Czech headquarters), an office of Zebra Technologies, and formerly Silicon Graphics International (Czech headquarters). In recent years, the quaternary sector of the economy, i.e., activities in science, research, and education, has also begun to develop in Brno. Examples include AdMaS (Advanced Materials, Structures, and Technologies) or CETOCOEN (Center for Research on Toxic Substances in the Environment). The city cultivates this sector via supporting organisations such as the South Moravian Innovation Centre and the VUT Technology Incubator."",
""url"": ""https://en.wikipedia.org/wiki/Brno"",
""date_fetched"": ""2024-03-01""
}"
https://en.wikipedia.org/wiki/Brno,"{
""header"": ""Sports in Brno"",
""record_type"": ""static"",
""brief"": ""Brno has a rich history in motor racing, hosting events like the MotoGP championship since 1965 and the Czech Republic motorcycle Grand Prix since 1950. Additionally, it boasts a strong presence in cycling, with historic velodromes and hosting various championships. The city also supports a diverse range of sports teams and has produced notable athletes in tennis, figure skating, and other disciplines."",
""text"": ""Brno has a long association with motor racing; among other events, the Masaryk Circuit has hosted the MotoGP championship since 1965. The annual Czech Republic motorcycle Grand Prix, the most famous motor race in the Czech Republic, has been held in the city since 1950. Since 1968, Brno has been a permanent fixture on the European Touring Car Championship (ETCC) series. Track and road cycling have a long history in Brno. The first track races took place here in 1889, and the velodrome in Brno ranks among the oldest velodromes in the world. In 1969 Brno hosted the UCI Track Cycling World Championships and UCI Road World Championships for amateurs, in 1981 the UCI Track Cycling World Championships and in 2001 the UEC European Track Championships for the U23 category. There are two traditional cycling teams: TJ Favorit Brno and Dukla Brno. The 2010 FIBA World Championship for Women was played in Brno's Arena Vodova, with the Czech squad taking the silver medal. There is a horse-race course at Brno-Dvorská and an aeroclub airport in Medlánky. Several sports clubs represent the city in the various Czech leagues, including FC Zbrojovka Brno (football), HC Kometa Brno (ice hockey), KP Brno (handball), BC Brno (basketball, men) and BK Brno (women), four baseball teams (Draci Brno, Hroši Brno, VSK Technika Brno, MZLU Express Brno), Brno Ravens Lacrosse Club (lacrosse), Brno Alligators (American football), two rugby teams (RC Dragon Brno, RC Bystrc) and others. Tennis players Barbora Krejčíková, Lucie Šafářová, Lukáš Rosol, and Jana Novotná are from Brno, as well as Michal Březina, one of the top Czech figure skaters."",
""url"": ""https://en.wikipedia.org/wiki/Brno"",
""date_fetched"": ""2024-03-01""
}"
https://en.wikipedia.org/wiki/Brno,"{
""header"": ""Notable People from Brno"",
""record_type"": ""static"",
""brief"": ""The city of Brno has been home to numerous notable individuals across various fields including science, arts, sports, and literature. Some of these notable figures include Gregor Mendel, Ernst Mach, Adolf Loos, Milan Kundera, and Adam Ondra."",
""text"": ""The city of Brno has been home to numerous notable individuals across various fields including science, arts, sports, and literature. Gregor Mendel (1822–1884), scientist, lived and died in Brno. Ernst Mach (1838–1916) was a physicist and philosopher, while Maria Neruda (1840–1920) was a violinist. Ludwig Strakosch (1855–1919) was an operatic baritone, and Adolf Loos (1870–1933) an architect. Anca Seidlova (1895–1982) was a pianist, and Erich Wolfgang Korngold (1897–1957) a composer and conductor. Ladislav Vácha (1899–1943) was a gymnast, and Hugo Haas (1901–1968) an actor and director. Jan Gajdoš (1903–1945) was also a gymnast, and Georg Placzek (1905–1955) a physicist. Kurt Gödel (1906–1978) excelled in philosophy, mathematics, and physics, while Bohumil Hrabal (1914–1997) was an author. Vítězslava Kaprálová (1915–1940) was a composer and conductor, and Zvi Dershowitz (born 1928) is an American rabbi. Milan Kundera (1929–2023) was a renowned writer, and Woody Vasulka (1937–2019) a Czech-American artist. Rudolf Potsch (born 1937) was an ice hockey player, and Jiří Daler (born 1940) a cyclist. Lubo Kristek (born 1943) distinguished himself as an artist, while Jiří Pospíšil (1950–2019) was a basketball player. Jan Stejskal (born 1962) played football, and Roman Kukleta (1964–2011) was also a footballer. Robert Kron (born 1967) played ice hockey, and Jana Novotná (1968–2017) excelled in tennis. Jaromír Blažek (born 1972) played football, and Magdalena Kožená (born 1973) is an opera singer. Libor Zábranský (born 1973) is known for ice hockey as a player and coach, and David Kostelecký (born 1975) for sports shooting. Adam Svoboda (1978–2019) was an ice hockey player, and Miroslava Knapková (born 1980) is a rower. Jan Polák (born 1981) plays football, and Lucie Šafářová (born 1987) excels in tennis. Karel Abraham (born 1990) is a motorcycle racer, while Jiří Procházka (born 1992) is a mixed martial artist living in Brno. Adam Ondra (born 1993) is a rock climber, and Nicole Melichar (born 1993) is an American tennis player. Barbora Krejčíková (born 1995) is also a tennis player."",
""url"": ""https://en.wikipedia.org/wiki/Brno"",
""date_fetched"": ""2024-03-01""
}"
https://en.wikipedia.org/wiki/Brno,"{
""header"": ""Twin towns – sister cities of Brno"",
""record_type"": ""static"",
""brief"": ""Brno, a city in the Czech Republic, has established various international relations and cooperation agreements with cities worldwide, including Bratislava, Dallas, Debrecen, Kaunas, Kharkiv, Leeds, Leipzig, Poznań, Rennes, Sankt Pölten, and Stuttgart among others. Additionally, Brno cooperates with cities such as Daejeon, Lviv, Utrecht, and Vienna."",
""text"": ""Brno, a city in the Czech Republic, has established twinning relationships with several cities worldwide, including Bratislava, Slovakia; Dallas, United States; Debrecen, Hungary; Kaunas, Lithuania; Kharkiv, Ukraine; Leeds, England, United Kingdom; Leipzig, Germany; Poznań, Poland; Rennes, France; Sankt Pölten, Austria; and Stuttgart, Germany. Additionally, Brno engages in cooperation agreements with Daejeon, South Korea; Lviv, Ukraine (twinning approved in 2022); Utrecht, Netherlands; and Vienna, Austria."",
""url"": ""https://en.wikipedia.org/wiki/Brno"",
""date_fetched"": ""2024-03-01""
}"
https://en.wikipedia.org/wiki/Brno,"{
""header"": ""History of Brno in the 17th century"",
""record_type"": ""static"",
""brief"": ""In the 17th century, amidst the Thirty Years' War, Brno's trajectory was shaped by pivotal decisions and historical events. Emperor Ferdinand III relocated the Moravian capital from Olomouc to Brno in 1641 due to Swedish invasions, solidifying Brno's resistance against Swedish forces. Brno's resilience during sieges and establishment as the capital of Moravia underscore its enduring significance in Czech history."",
""text"": ""In the 17th century, amidst the backdrop of the Thirty Years' War, significant historical events shaped Brno's trajectory. In 1641, Emperor Ferdinand III, also the Margrave of Moravia, made a pivotal decision: relocating the diet, court, and land tables from Olomouc to Brno. This move was prompted by Olomouc's vulnerability to Swedish invasions due to the presence of Collegium Nordicum. Consequently, in 1642, Olomouc fell to the Swedish Army, which occupied it for eight years. Meanwhile, under the leadership of Jean-Louis Raduit de Souches, Brno emerged as a bastion of resistance against Swedish forces led by General Lennart Torstenson. Brno's successful defense earned it the distinction of being the sole capital of the Margraviate of Moravia, a status affirmed after the Thirty Years' War ended in 1648. This designation was later reaffirmed by Emperor Joseph II in 1782 and by the Moravian constitution in 1849. Today, the Moravian Land Tables, once housed in Brno, are preserved in the Moravian Regional Archive, adding to the rich cultural heritage of the Czech Republic. Meanwhile, Špilberk Castle underwent a significant transformation during this period, being rebuilt as an imposing Baroque citadel. In 1742, Brno faced another challenge when the Prussian Army, led by Frederick the Great, besieged the city, although the siege ultimately failed. Additionally, in 1777, the Catholic Church established the bishopric of Brno, with Mathias Franz Graf von Chorinsky Freiherr von Ledske becoming its inaugural bishop. These events collectively reflect the resilience and evolution of Brno during the tumultuous 17th century."",
""url"": ""https://en.wikipedia.org/wiki/Brno"",
""date_fetched"": ""2024-03-01""
}"
https://en.wikipedia.org/wiki/Brno,"{
""header"": ""History of Brno in the 19th century"",
""record_type"": ""static"",
""brief"": ""Brno in the 19th century saw significant historical events, including the Battle of Austerlitz and the arrival of the first train from Vienna in 1839, marking the inception of rail transport in the region. The dismantling of city fortifications, the introduction of tram services in 1869, and Gregor Mendel's groundbreaking genetics experiments further shaped Brno's trajectory."",
""text"": ""During the 19th century, Brno witnessed significant historical developments that shaped its trajectory. In December 1805, the Battle of Austerlitz, also known as the 'Battle of the Three Emperors,' occurred near the city. While Brno itself wasn't directly involved, French Emperor Napoleon Bonaparte stayed in the city for several nights during this time and again in 1809. The year 1839 marked a milestone with the arrival of the first train from Vienna, marking the inception of rail transport in what is now the Czech Republic. Between 1859 and 1864, substantial changes occurred as the city fortifications were largely dismantled. In 1869, Brno introduced a horsecar service, marking the inauguration of tram services in what would later become the Czech Republic. Meanwhile, Gregor Mendel, renowned for his groundbreaking experiments in genetics, conducted his seminal work while serving as a monk at St. Thomas's Abbey in Brno during the 1850s. These events underscore the city's evolving role in transportation, scientific advancement, and the broader historical landscape of the 19th century."",
""url"": ""https://en.wikipedia.org/wiki/Brno"",
""date_fetched"": ""2024-03-01""
}
"
https://en.wikipedia.org/wiki/Brno,"{
""header"": ""History of Brno in the 20th Century"",
""record_type"": ""static"",
""brief"": ""Brno underwent significant demographic and administrative changes in the 20th century, transitioning from a predominantly German-speaking city to becoming the capital of the Land of Moravia-Silesia and later the administrative center of the South Moravian Region. It faced repression during the German occupation, witnessed deportations of Jews, and underwent industrialization, eventually shifting towards the service sector post-1989."",
""text"": ""In the 20th century, Brno underwent significant transformations, both in its demographics and its administrative structure. Around 1900, Brno had a predominantly German-speaking population of 63%, with Czech-speaking residents primarily in the suburbs. This bilingual environment fostered a mixed idiom known as 'Brünnerisch.' After World War I in 1919, Brno expanded with the annexation of neighboring towns and municipalities, forming Greater Brno (Velké Brno). This move aimed to balance the German-speaking majority with Czech communities, altering the city's demographics. By 1921, Brno became the capital of the Land of Moravia, and later, the Land of Moravia-Silesia in 1928. During the German occupation from 1939 to 1945, Brno faced severe repression, with universities closed, and atrocities committed by the Gestapo. The city also witnessed deportations of Jews to concentration camps and suffered Allied bombardment campaigns. After the war, ethnic German residents were expelled, and Moravian autonomy was abolished following the 1948 Czechoslovak coup d'état. Brno then became the administrative center of the South Moravian Region. The 1960s and 1970s saw the construction of large panel housing estates, while during the communist era, industry dominated the workforce. Post-1989, Brno experienced a shift towards the service sector, with a focus on IT, while new industrial zones emerged on the city's periphery, reflecting its ongoing evolution in the 20th century."",
""url"": ""https://en.wikipedia.org/wiki/Brno"",
""date_fetched"": ""2024-03-01""
}"
https://en.wikipedia.org/wiki/Brno,"{
""header"": ""Sights of Brno"",
""record_type"": ""static"",
""brief"": ""Brno boasts numerous historical landmarks, including a UNESCO World Heritage Site and eight national cultural heritage monuments. Notable attractions include Špilberk Castle, Cathedral of St. Peter and Paul, Veveří Castle, Abbey of Saint Thomas, Church of Saint Tomas, Basilica of the Assumption of Our Lady, Church of Saint James, Brno Ossuary, Capuchin crypt, and the Labyrinth under Zelný trh."",
""text"": ""Brno boasts numerous historical landmarks, including one honored as a UNESCO World Heritage Site and eight monuments listed among the Czech Republic's national cultural heritage. Most of these sights are concentrated in the historical center, which comprises the third largest historic preservation zone in the country, following Prague. However, while Brno boasts 484 legally protected sites, Prague boasts 1,330. Among Brno's notable attractions is Špilberk Castle, initially a royal castle dating back to the 13th century, later transformed into a formidable fortress and notorious prison. The Cathedral of St. Peter and Paul, constructed during the 14th and 15th centuries, with its neo-Gothic towers completed in 1909, stands as another prominent landmark. Veveří Castle, situated near the city, also holds historical significance. The Abbey of Saint Thomas is renowned as the site of Gregor Mendel's groundbreaking genetic experiments, while the Church of Saint Tomas and the Basilica of the Assumption of Our Lady hold the graves of notable historical figures. The Church of Saint James stands out as one of the best-preserved and most magnificent Gothic churches in Brno. The city also features remarkable ossuaries, including the Brno Ossuary, the second largest in Europe, and the Capuchin crypt, housing mummified remains. Additionally, the labyrinth beneath Zelný trh, a network of underground corridors and cellars dating back to the Middle Ages, offers a unique glimpse into Brno's historical past and serves as a testament to its enduring heritage.Brno boasts a rich Jewish heritage, featuring a functionalist Synagogue and the largest Jewish cemetery in Moravia. Jewish presence in Brno dates back to the 13th century, with remnants of tombstones from as early as 1349. The functionalist synagogue, constructed between 1934 and 1936, stands as a testament to this heritage. Despite a Jewish population of 12,000 in 1938, only 1,000 survived Nazi persecution during World War II. Today, both the cemetery and synagogue are maintained by the Brno Jewish community. Additionally, Brno is home to the only Czech mosque, established in 1998. The interwar period witnessed a building boom in Brno, resulting in numerous modern and functionalist structures. Among the most celebrated is Villa Tugendhat, designed by architect Ludwig Mies van der Rohe in the 1920s and designated a UNESCO World Heritage Site in 2001. Another prominent architect, Arnošt Wiesner, significantly contributed to Brno's architectural landscape. Notable functionalist buildings include the Avion Hotel and Morava Palace. The Brno Exhibition Centre serves as a focal point for international business visitors, hosting over 40 professional trade fairs and conferences annually, attracting over one million visitors. Lužánky, established in the late 18th century, is the oldest public park in the Czech Republic, while Denis Gardens, founded in the early 19th century, represent the first public park established by public authorities in present-day Czech Republic. Špilberk Park, recognized as a national cultural sight, showcases unique landscape architecture. Among Brno's modern attractions is the Brno astronomical clock, while the AZ Tower, opened in 2013 and standing at 111 meters tall, holds the distinction of being the tallest building in the Czech Republic. These landmarks and attractions contribute to the diverse and vibrant character of Brno."",
""url"": ""https://en.wikipedia.org/wiki/Brno"",
""date_fetched"": ""2024-03-01""
}"
